fight_id,fight_url,fighter_a,fighter_b,winner,kd_a,kd_b,str_a,str_b,td_a,td_b,sub_a,sub_b,weight_class,method,round,time,event_id,event_date
1a3572d1502efdf4,http://ufcstats.com/fight-details/1a3572d1502efdf4,Ray Borg,Chris Kelades,Ray Borg,00,0,194,0,50,0,40,0,Flyweight,SUBKimura,3,2:56,f9c7fe2682af3802,"February 14, 2015"
a4badfa86304f799,http://ufcstats.com/fight-details/a4badfa86304f799,Efrain Escudero,Rodrigo de Lima,Efrain Escudero,10,0,9424,0,23,0,00,0,Lightweight,U-DEC,3,5:00,f9c7fe2682af3802,"February 14, 2015"
b91807add93763c9,http://ufcstats.com/fight-details/b91807add93763c9,Chas Skelly,Jim Alers,Chas Skelly,10,0,4233,0,01,0,01,0,Featherweight,KO/TKOPunches,2,4:59,f9c7fe2682af3802,"February 14, 2015"
93ac52a9fdca03e1,http://ufcstats.com/fight-details/93ac52a9fdca03e1,Zach Makovsky,Tim Elliott,Zach Makovsky,00,0,2143,0,61,0,00,0,Flyweight,U-DEC,3,5:00,f9c7fe2682af3802,"February 14, 2015"
357781ff34a3d39f,http://ufcstats.com/fight-details/357781ff34a3d39f,James Moontasri,Cody Pfister,James Moontasri,00,0,3212,0,00,0,10,0,Lightweight,SUBRear Naked Choke,2,1:49,f9c7fe2682af3802,"February 14, 2015"
f4e490d25bd62d39,http://ufcstats.com/fight-details/f4e490d25bd62d39,Anderson Silva,Nick Diaz,Nick Diaz,00,0,10877,0,00,0,00,0,Middleweight,Overturned,5,5:00,43563a32c3f10e95,"January 31, 2015"
d52a5d085bfa569b,http://ufcstats.com/fight-details/d52a5d085bfa569b,Tyron Woodley,Kelvin Gastelum,Tyron Woodley,00,0,2732,0,00,0,00,0,Welterweight,S-DEC,3,5:00,43563a32c3f10e95,"January 31, 2015"
cbb4673397b5e96f,http://ufcstats.com/fight-details/cbb4673397b5e96f,Al Iaquinta,Joe Lauzon,Al Iaquinta,10,0,5932,0,10,0,00,0,Lightweight,KO/TKOPunches,2,3:34,43563a32c3f10e95,"January 31, 2015"
776a8a645868f616,http://ufcstats.com/fight-details/776a8a645868f616,Thales Leites,Tim Boetsch,Thales Leites,01,0,2026,0,10,0,20,0,Middleweight,SUBArm Triangle,2,3:45,43563a32c3f10e95,"January 31, 2015"
0a2f344e419bd4fd,http://ufcstats.com/fight-details/0a2f344e419bd4fd,Thiago Alves,Jordan Mein,Thiago Alves,10,0,2337,0,00,0,00,0,Welterweight,KO/TKOKick,2,0:39,43563a32c3f10e95,"January 31, 2015"
7fa227a1c5ef2238,http://ufcstats.com/fight-details/7fa227a1c5ef2238,Miesha Tate,Sara McMann,Miesha Tate,01,0,2334,0,01,0,20,0,Women's Bantamweight,M-DEC,3,5:00,43563a32c3f10e95,"January 31, 2015"
b347480405118de5,http://ufcstats.com/fight-details/b347480405118de5,Derek Brunson,Ed Herman,Derek Brunson,10,0,110,0,00,0,00,0,Middleweight,KO/TKOPunch,1,0:36,43563a32c3f10e95,"January 31, 2015"
c699c0e56664ff11,http://ufcstats.com/fight-details/c699c0e56664ff11,John Lineker,Ian McCall,John Lineker,00,0,3840,0,01,0,30,0,Flyweight,U-DEC,3,5:00,43563a32c3f10e95,"January 31, 2015"
fa537adfb4a7b719,http://ufcstats.com/fight-details/fa537adfb4a7b719,Rafael Natal,Tom Watson,Rafael Natal,00,0,6729,0,80,0,00,0,Middleweight,U-DEC,3,5:00,43563a32c3f10e95,"January 31, 2015"
5b0ebb843af7465e,http://ufcstats.com/fight-details/5b0ebb843af7465e,Ildemar Alcantara,Richardson Moreira,Ildemar Alcantara,00,0,2115,0,00,0,00,0,Middleweight,S-DEC,3,5:00,43563a32c3f10e95,"January 31, 2015"
6451724f8a836167,http://ufcstats.com/fight-details/6451724f8a836167,Thiago Santos,Andy Enz,Thiago Santos,10,0,201,0,00,0,00,0,Middleweight,KO/TKOPunches,1,1:56,43563a32c3f10e95,"January 31, 2015"
f47a32ec7dfda660,http://ufcstats.com/fight-details/f47a32ec7dfda660,Anthony Johnson,Alexander Gustafsson,Anthony Johnson,10,0,3010,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,2:15,706404da0775dcbc,"January 24, 2015"
c910d2fe570b368a,http://ufcstats.com/fight-details/c910d2fe570b368a,Gegard Mousasi,Dan Henderson,Gegard Mousasi,10,0,44,0,00,0,00,0,Middleweight,KO/TKOPunch,1,1:10,706404da0775dcbc,"January 24, 2015"
c3544bce29be1281,http://ufcstats.com/fight-details/c3544bce29be1281,Ryan Bader,Phil Davis,Ryan Bader,00,0,2635,0,10,0,00,0,Light Heavyweight,S-DEC,3,5:00,706404da0775dcbc,"January 24, 2015"
eb0775cf8ee7a4e6,http://ufcstats.com/fight-details/eb0775cf8ee7a4e6,Sam Sicilia,Akira Corassani,Sam Sicilia,10,0,1010,0,00,0,00,0,Featherweight,KO/TKOPunch,1,3:26,706404da0775dcbc,"January 24, 2015"
eab6e19a2a2a67f0,http://ufcstats.com/fight-details/eab6e19a2a2a67f0,Albert Tumenov,Nicholas Musoke,Albert Tumenov,00,0,8765,0,00,0,00,0,Welterweight,U-DEC,3,5:00,706404da0775dcbc,"January 24, 2015"
c565bf49fce2a4cd,http://ufcstats.com/fight-details/c565bf49fce2a4cd,Kenny Robertson,Sultan Aliev,Kenny Robertson,10,0,148,0,00,0,00,0,Welterweight,KO/TKOPunch,1,2:42,706404da0775dcbc,"January 24, 2015"
9c1d4f57a997a490,http://ufcstats.com/fight-details/9c1d4f57a997a490,Makwan Amirkhani,Andy Ogle,Makwan Amirkhani,10,0,60,0,00,0,00,0,Featherweight,KO/TKOPunches,1,0:08,706404da0775dcbc,"January 24, 2015"
b2398418be9a3442,http://ufcstats.com/fight-details/b2398418be9a3442,Nikita Krylov,Stanislav Nedkov,Nikita Krylov,10,0,134,0,00,0,10,0,Light Heavyweight,SUBGuillotine Choke,1,1:24,706404da0775dcbc,"January 24, 2015"
ee65977baeca3c85,http://ufcstats.com/fight-details/ee65977baeca3c85,Mairbek Taisumov,Anthony Christodoulou,Mairbek Taisumov,00,0,379,0,20,0,00,0,Lightweight,KO/TKOPunches,2,0:38,706404da0775dcbc,"January 24, 2015"
c740ceb0427b6317,http://ufcstats.com/fight-details/c740ceb0427b6317,Mirsad Bektic,Paul Redmond,Mirsad Bektic,00,0,342,0,20,0,00,0,Featherweight,U-DEC,3,5:00,706404da0775dcbc,"January 24, 2015"
96f09d5db68951ef,http://ufcstats.com/fight-details/96f09d5db68951ef,Viktor Pesta,Konstantin Erokhin,Viktor Pesta,00,0,3517,0,40,0,00,0,Heavyweight,U-DEC,3,5:00,706404da0775dcbc,"January 24, 2015"
f88fefd5df0ba06c,http://ufcstats.com/fight-details/f88fefd5df0ba06c,Neil Seery,Chris Beal,Neil Seery,00,0,5639,0,12,0,40,0,Flyweight,U-DEC,3,5:00,706404da0775dcbc,"January 24, 2015"
3d468536e8904b93,http://ufcstats.com/fight-details/3d468536e8904b93,Conor McGregor,Dennis Siver,Conor McGregor,10,0,6432,0,00,0,00,0,Featherweight,KO/TKOPunch,2,1:54,f9aa6376ae16bfb4,"January 18, 2015"
93569f4876c20488,http://ufcstats.com/fight-details/93569f4876c20488,Donald Cerrone,Benson Henderson,Donald Cerrone,00,0,5786,0,10,0,00,0,Lightweight,U-DEC,3,5:00,f9aa6376ae16bfb4,"January 18, 2015"
837a7a922066b214,http://ufcstats.com/fight-details/837a7a922066b214,Uriah Hall,Ron Stallings,Uriah Hall,10,0,2710,0,00,0,00,0,Middleweight,KO/TKO,1,3:37,f9aa6376ae16bfb4,"January 18, 2015"
293919e355b362b1,http://ufcstats.com/fight-details/293919e355b362b1,Gleison Tibau,Norman Parke,Gleison Tibau,00,0,3843,0,20,0,00,0,Lightweight,S-DEC,3,5:00,f9aa6376ae16bfb4,"January 18, 2015"
6359bba789ce28ae,http://ufcstats.com/fight-details/6359bba789ce28ae,Cathal Pendred,Sean Spencer,Cathal Pendred,01,0,4952,0,40,0,00,0,Welterweight,U-DEC,3,5:00,f9aa6376ae16bfb4,"January 18, 2015"
90e5169190971647,http://ufcstats.com/fight-details/90e5169190971647,Lorenz Larkin,John Howard,Lorenz Larkin,10,0,2910,0,00,0,00,0,Welterweight,KO/TKOPunch,1,2:17,f9aa6376ae16bfb4,"January 18, 2015"
cf38ced734978fb8,http://ufcstats.com/fight-details/cf38ced734978fb8,Chris Wade,Zhang Lipeng,Chris Wade,00,0,4728,0,40,0,00,0,Lightweight,U-DEC,3,5:00,f9aa6376ae16bfb4,"January 18, 2015"
2d24929eaadf0351,http://ufcstats.com/fight-details/2d24929eaadf0351,Paddy Holohan,Shane Howell,Paddy Holohan,00,0,4222,0,30,0,20,0,Flyweight,U-DEC,3,5:00,f9aa6376ae16bfb4,"January 18, 2015"
53d2d2de5c4cccf2,http://ufcstats.com/fight-details/53d2d2de5c4cccf2,Johnny Case,Frankie Perez,Johnny Case,00,0,5916,0,41,0,01,0,Lightweight,KO/TKOPunches,3,1:54,f9aa6376ae16bfb4,"January 18, 2015"
85e57ad2b3831621,http://ufcstats.com/fight-details/85e57ad2b3831621,Charles Rosa,Sean Soriano,Charles Rosa,00,0,3769,0,53,0,40,0,Featherweight,SUBD'Arce Choke,3,4:43,f9aa6376ae16bfb4,"January 18, 2015"
4d3cd5ecf4276c92,http://ufcstats.com/fight-details/4d3cd5ecf4276c92,Sean O'Connell,Matt Van Buren,Sean O'Connell,10,0,66100,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,3,2:11,f9aa6376ae16bfb4,"January 18, 2015"
a4a78ec539238a5f,http://ufcstats.com/fight-details/a4a78ec539238a5f,Joby Sanchez,Tateki Matsuda,Joby Sanchez,10,0,5855,0,20,0,10,0,Flyweight,S-DEC,3,5:00,f9aa6376ae16bfb4,"January 18, 2015"
57385188587c83b9,http://ufcstats.com/fight-details/57385188587c83b9,Jon Jones,Daniel Cormier,Jon Jones,00,0,9258,0,31,0,00,0,Light Heavyweight,U-DEC,5,5:00,a72d260b436924c4,"January 03, 2015"
f4d91498ca3f0a1f,http://ufcstats.com/fight-details/f4d91498ca3f0a1f,Donald Cerrone,Myles Jury,Donald Cerrone,00,0,3715,0,11,0,20,0,Lightweight,U-DEC,3,5:00,a72d260b436924c4,"January 03, 2015"
b2cda211e0e72811,http://ufcstats.com/fight-details/b2cda211e0e72811,Brad Tavares,Nate Marquardt,Brad Tavares,00,0,5030,0,10,0,00,0,Middleweight,U-DEC,3,5:00,a72d260b436924c4,"January 03, 2015"
f81cd5b3903bccf8,http://ufcstats.com/fight-details/f81cd5b3903bccf8,Kyoji Horiguchi,Louis Gaudinot,Kyoji Horiguchi,00,0,4423,0,10,0,02,0,Flyweight,U-DEC,3,5:00,a72d260b436924c4,"January 03, 2015"
f3100979573e2895,http://ufcstats.com/fight-details/f3100979573e2895,Hector Lombard,Joshua Burkman,Joshua Burkman,00,0,5342,0,20,0,00,0,Welterweight,Overturned,3,5:00,a72d260b436924c4,"January 03, 2015"
cee94cd937bf64f2,http://ufcstats.com/fight-details/cee94cd937bf64f2,Paul Felder,Danny Castillo,Paul Felder,10,0,3321,0,00,0,00,0,Lightweight,KO/TKOSpinning Back Fist,2,2:09,a72d260b436924c4,"January 03, 2015"
22e7485bceb841af,http://ufcstats.com/fight-details/22e7485bceb841af,Cody Garbrandt,Marcus Brimage,Cody Garbrandt,20,0,4943,0,10,0,00,0,Bantamweight,KO/TKOPunches,3,4:50,a72d260b436924c4,"January 03, 2015"
c0ca05832f518fef,http://ufcstats.com/fight-details/c0ca05832f518fef,Shawn Jordan,Jared Cannonier,Shawn Jordan,10,0,1210,0,00,0,00,0,Heavyweight,KO/TKOPunch,1,2:57,a72d260b436924c4,"January 03, 2015"
b10a94377bce3e22,http://ufcstats.com/fight-details/b10a94377bce3e22,Evan Dunham,Rodrigo Damm,Evan Dunham,00,0,15247,0,10,0,00,0,Lightweight,U-DEC,3,5:00,a72d260b436924c4,"January 03, 2015"
e4a9c93ff23eb5bb,http://ufcstats.com/fight-details/e4a9c93ff23eb5bb,Omari Akhmedov,Mats Nilsson,Omari Akhmedov,00,0,6433,0,55,0,03,0,Welterweight,U-DEC,3,5:00,a72d260b436924c4,"January 03, 2015"
e0f49380b9d31de0,http://ufcstats.com/fight-details/e0f49380b9d31de0,Marion Reneau,Alexis Dufresne,Marion Reneau,00,0,8528,0,00,0,00,0,Women's Bantamweight,U-DEC,3,5:00,a72d260b436924c4,"January 03, 2015"
b57aaf04af8bdd34,http://ufcstats.com/fight-details/b57aaf04af8bdd34,Lyoto Machida,CB Dollaway,Lyoto Machida,10,0,120,0,00,0,00,0,Middleweight,KO/TKOKick,1,1:02,4e5bbc4566049cbf,"December 20, 2014"
53e818dd5abdf787,http://ufcstats.com/fight-details/53e818dd5abdf787,Renan Barao,Mitch Gagnon,Renan Barao,10,0,5958,0,20,0,10,0,Bantamweight,SUBArm Triangle,3,3:53,4e5bbc4566049cbf,"December 20, 2014"
e17c7b239e8d6c32,http://ufcstats.com/fight-details/e17c7b239e8d6c32,Patrick Cummins,Antonio Carlos Junior,Patrick Cummins,00,0,6212,0,41,0,01,0,Light Heavyweight,U-DEC,3,5:00,4e5bbc4566049cbf,"December 20, 2014"
8040697ea2f36dbd,http://ufcstats.com/fight-details/8040697ea2f36dbd,Rashid Magomedov,Elias Silverio,Rashid Magomedov,20,0,9156,0,10,0,00,0,Lightweight,KO/TKOPunches,3,4:57,4e5bbc4566049cbf,"December 20, 2014"
647f6d2b9b784222,http://ufcstats.com/fight-details/647f6d2b9b784222,Erick Silva,Mike Rhodes,Erick Silva,00,0,22,0,10,0,10,0,Welterweight,SUBArm Triangle,1,1:15,4e5bbc4566049cbf,"December 20, 2014"
317e6940e8bf5290,http://ufcstats.com/fight-details/317e6940e8bf5290,Daniel Sarafian,Antonio Dos Santos,Daniel Sarafian,01,0,2437,0,00,0,00,0,Middleweight,KO/TKO,2,1:01,4e5bbc4566049cbf,"December 20, 2014"
d92abff61b0ff5db,http://ufcstats.com/fight-details/d92abff61b0ff5db,Marcos Rogerio de Lima,Igor Pokrajac,Marcos Rogerio de Lima,10,0,183,0,00,0,00,0,Light Heavyweight,KO/TKOPunches,1,1:59,4e5bbc4566049cbf,"December 20, 2014"
c26a094aa7ce817e,http://ufcstats.com/fight-details/c26a094aa7ce817e,Renato Moicano,Tom Niinimaki,Renato Moicano,00,0,4833,0,10,0,10,0,Featherweight,SUBRear Naked Choke,2,3:30,4e5bbc4566049cbf,"December 20, 2014"
9f5c84d05107f42b,http://ufcstats.com/fight-details/9f5c84d05107f42b,Hacran Dias,Darren Elkins,Hacran Dias,00,0,3037,0,51,0,01,0,Featherweight,U-DEC,3,5:00,4e5bbc4566049cbf,"December 20, 2014"
fb4bce82541b4061,http://ufcstats.com/fight-details/fb4bce82541b4061,Leandro Issa,Yuta Sasaki,Leandro Issa,00,0,258,0,21,0,11,0,Bantamweight,SUBNeck Crank,2,4:13,4e5bbc4566049cbf,"December 20, 2014"
b9893ab3bed62e60,http://ufcstats.com/fight-details/b9893ab3bed62e60,Tim Means,Marcio Alexandre Junior,Tim Means,00,0,4336,0,11,0,00,0,Welterweight,S-DEC,3,5:00,4e5bbc4566049cbf,"December 20, 2014"
8a6ecf3dc2b17c19,http://ufcstats.com/fight-details/8a6ecf3dc2b17c19,Vitor Miranda,Jake Collier,Vitor Miranda,00,0,1415,0,02,0,01,0,Middleweight,KO/TKOKick,1,4:59,4e5bbc4566049cbf,"December 20, 2014"
2ab2753040f455e0,http://ufcstats.com/fight-details/2ab2753040f455e0,Junior Dos Santos,Stipe Miocic,Junior Dos Santos,10,0,12389,0,11,0,00,0,Heavyweight,U-DEC,5,5:00,d4a12dfa4067742f,"December 13, 2014"
d4bfe75b61d2cbc6,http://ufcstats.com/fight-details/d4bfe75b61d2cbc6,Rafael Dos Anjos,Nate Diaz,Rafael Dos Anjos,00,0,7713,0,20,0,00,0,Lightweight,U-DEC,3,5:00,d4a12dfa4067742f,"December 13, 2014"
002921976d27b7da,http://ufcstats.com/fight-details/002921976d27b7da,Alistair Overeem,Stefan Struve,Alistair Overeem,00,0,172,0,10,0,00,0,Heavyweight,KO/TKOPunch,1,4:13,d4a12dfa4067742f,"December 13, 2014"
5a346087f4120fa3,http://ufcstats.com/fight-details/5a346087f4120fa3,Matt Mitrione,Gabriel Gonzaga,Matt Mitrione,10,0,126,0,00,0,00,0,Heavyweight,KO/TKOPunch,1,1:59,d4a12dfa4067742f,"December 13, 2014"
70d69cf33984d7d1,http://ufcstats.com/fight-details/70d69cf33984d7d1,Joanna Jedrzejczyk,Claudia Gadelha,Joanna Jedrzejczyk,10,0,3827,0,07,0,01,0,Women's Strawweight,S-DEC,3,5:00,d4a12dfa4067742f,"December 13, 2014"
64f5c4f3f3d8ad2c,http://ufcstats.com/fight-details/64f5c4f3f3d8ad2c,John Moraga,Willie Gates,John Moraga,01,0,5622,0,10,0,11,0,Flyweight,SUBRear Naked Choke,3,4:06,d4a12dfa4067742f,"December 13, 2014"
1cf53a0b9db52ac6,http://ufcstats.com/fight-details/1cf53a0b9db52ac6,Ben Saunders,Joe Riggs,Ben Saunders,00,0,42,0,01,0,00,0,Welterweight,SUBInjury,1,0:57,d4a12dfa4067742f,"December 13, 2014"
deaeb2383bbd32bf,http://ufcstats.com/fight-details/deaeb2383bbd32bf,Drew Dober,Jamie Varner,Drew Dober,00,0,54,0,00,0,10,0,Lightweight,SUBRear Naked Choke,1,1:52,d4a12dfa4067742f,"December 13, 2014"
7ab72866ff2a6a7e,http://ufcstats.com/fight-details/7ab72866ff2a6a7e,Bryan Barberena,Joe Ellenberger,Bryan Barberena,10,0,6324,0,03,0,00,0,Lightweight,KO/TKOPunches,3,3:24,d4a12dfa4067742f,"December 13, 2014"
a4816be2c49e3942,http://ufcstats.com/fight-details/a4816be2c49e3942,David Michaud,Garett Whiteley,David Michaud,00,0,7775,0,40,0,00,0,Lightweight,U-DEC,3,5:00,d4a12dfa4067742f,"December 13, 2014"
383f0de18e7ab9c5,http://ufcstats.com/fight-details/383f0de18e7ab9c5,Henry Cejudo,Dustin Kimura,Henry Cejudo,10,0,7225,0,00,0,00,0,Bantamweight,U-DEC,3,5:00,d4a12dfa4067742f,"December 13, 2014"
1b23096378482313,http://ufcstats.com/fight-details/1b23096378482313,Ian Entwistle,Anthony Birchak,Ian Entwistle,00,0,04,0,01,0,30,0,Bantamweight,SUBHeel Hook,1,1:04,d4a12dfa4067742f,"December 13, 2014"
73c70a628f0ef14b,http://ufcstats.com/fight-details/73c70a628f0ef14b,Carla Esparza,Rose Namajunas,Carla Esparza,00,0,4228,0,51,0,10,0,Women's Strawweight,SUBRear Naked Choke,3,1:26,222d6b547de2e035,"December 12, 2014"
18ba44e67d5c5f38,http://ufcstats.com/fight-details/18ba44e67d5c5f38,Charles Oliveira,Jeremy Stephens,Charles Oliveira,00,0,4348,0,20,0,30,0,Featherweight,U-DEC,3,5:00,222d6b547de2e035,"December 12, 2014"
da3210cd829fceb7,http://ufcstats.com/fight-details/da3210cd829fceb7,KJ Noons,Daron Cruickshank,Daron Cruickshank,00,0,1823,0,02,0,00,0,Lightweight,CNC,2,0:25,222d6b547de2e035,"December 12, 2014"
d417609ea9670fb3,http://ufcstats.com/fight-details/d417609ea9670fb3,Yancy Medeiros,Joe Proctor,Yancy Medeiros,10,0,2515,0,00,0,10,0,Lightweight,SUBGuillotine Choke,1,4:37,222d6b547de2e035,"December 12, 2014"
fa2bed87e5d6c568,http://ufcstats.com/fight-details/fa2bed87e5d6c568,Jessica Penne,Randa Markos,Jessica Penne,00,0,3955,0,41,0,00,0,Women's Strawweight,S-DEC,3,5:00,222d6b547de2e035,"December 12, 2014"
e1cfe75b3a8fe709,http://ufcstats.com/fight-details/e1cfe75b3a8fe709,Felice Herrig,Lisa Ellis,Felice Herrig,00,0,84,0,12,0,31,0,Women's Strawweight,SUBArmbar,2,3:05,222d6b547de2e035,"December 12, 2014"
54afe8c42e2062d6,http://ufcstats.com/fight-details/54afe8c42e2062d6,Heather Clark,Bec Rawlings,Heather Clark,00,0,5669,0,10,0,10,0,Women's Strawweight,U-DEC,3,5:00,222d6b547de2e035,"December 12, 2014"
b079f3d5ad290afb,http://ufcstats.com/fight-details/b079f3d5ad290afb,Joanne Wood,Seo Hee Ham,Joanne Wood,00,0,10958,0,20,0,00,0,Women's Strawweight,U-DEC,3,5:00,222d6b547de2e035,"December 12, 2014"
ed3222701a8c0521,http://ufcstats.com/fight-details/ed3222701a8c0521,Tecia Pennington,Angela Magana,Tecia Pennington,10,0,9637,0,10,0,00,0,Women's Strawweight,U-DEC,3,5:00,222d6b547de2e035,"December 12, 2014"
a2c28daf0be59fa7,http://ufcstats.com/fight-details/a2c28daf0be59fa7,Aisling Daly,Alex Chambers,Aisling Daly,00,0,1612,0,11,0,10,0,Women's Strawweight,SUBArmbar,1,4:53,222d6b547de2e035,"December 12, 2014"
d643fc29c147d33c,http://ufcstats.com/fight-details/d643fc29c147d33c,Angela Hill,Emily Kagan,Angela Hill,10,0,10741,0,02,0,00,0,Women's Strawweight,U-DEC,3,5:00,222d6b547de2e035,"December 12, 2014"
44fc830a664ed611,http://ufcstats.com/fight-details/44fc830a664ed611,Robbie Lawler,Johny Hendricks,Robbie Lawler,00,0,116111,0,05,0,01,0,Welterweight,S-DEC,5,5:00,dfdd0c5dd0d4bc23,"December 06, 2014"
93b7ae1e0f79d100,http://ufcstats.com/fight-details/93b7ae1e0f79d100,Anthony Pettis,Gilbert Melendez,Anthony Pettis,00,0,3027,0,01,0,10,0,Lightweight,SUBGuillotine Choke,2,1:53,dfdd0c5dd0d4bc23,"December 06, 2014"
9b1e3d99fffb9c10,http://ufcstats.com/fight-details/9b1e3d99fffb9c10,Travis Browne,Brendan Schaub,Travis Browne,00,0,255,0,11,0,00,0,Heavyweight,KO/TKOPunches,1,4:50,dfdd0c5dd0d4bc23,"December 06, 2014"
58112f9fc0058e68,http://ufcstats.com/fight-details/58112f9fc0058e68,Todd Duffee,Anthony Hamilton,Todd Duffee,10,0,82,0,00,0,00,0,Heavyweight,KO/TKOPunch,1,0:33,dfdd0c5dd0d4bc23,"December 06, 2014"
7e8f4240725316a4,http://ufcstats.com/fight-details/7e8f4240725316a4,Tony Ferguson,Abel Trujillo,Tony Ferguson,01,0,2015,0,12,0,10,0,Lightweight,SUBRear Naked Choke,2,4:19,dfdd0c5dd0d4bc23,"December 06, 2014"
c5ae278a05b73db9,http://ufcstats.com/fight-details/c5ae278a05b73db9,Urijah Faber,Francisco Rivera,Urijah Faber,10,0,1915,0,00,0,10,0,Bantamweight,SUBBulldog Choke,2,1:34,dfdd0c5dd0d4bc23,"December 06, 2014"
acc987adeab45bfc,http://ufcstats.com/fight-details/acc987adeab45bfc,Josh Samman,Eddie Gordon,Josh Samman,10,0,118,0,12,0,00,0,Middleweight,KO/TKOKick,2,3:08,dfdd0c5dd0d4bc23,"December 06, 2014"
60030b35e276d338,http://ufcstats.com/fight-details/60030b35e276d338,Corey Anderson,Justin Jones,Corey Anderson,00,0,4528,0,70,0,01,0,Light Heavyweight,U-DEC,3,5:00,dfdd0c5dd0d4bc23,"December 06, 2014"
802eba82d2b6113e,http://ufcstats.com/fight-details/802eba82d2b6113e,Raquel Pennington,Ashlee Evans-Smith,Raquel Pennington,00,0,511,0,11,0,10,0,Women's Bantamweight,SUBBulldog Choke,1,4:59,dfdd0c5dd0d4bc23,"December 06, 2014"
2417f4130d707978,http://ufcstats.com/fight-details/2417f4130d707978,Sergio Pettis,Matt Hobar,Sergio Pettis,01,0,7836,0,02,0,20,0,Bantamweight,U-DEC,3,5:00,dfdd0c5dd0d4bc23,"December 06, 2014"
bf1a7590c455bc7b,http://ufcstats.com/fight-details/bf1a7590c455bc7b,Clay Collard,Alex White,Clay Collard,10,0,6058,0,31,0,21,0,Featherweight,U-DEC,3,5:00,dfdd0c5dd0d4bc23,"December 06, 2014"
8f9cfe0e283a6ccb,http://ufcstats.com/fight-details/8f9cfe0e283a6ccb,Frankie Edgar,Cub Swanson,Frankie Edgar,00,0,9331,0,70,0,20,0,Featherweight,SUBNeck Crank,5,4:56,155a02a8b4311057,"November 22, 2014"
2f93de8b39ec4625,http://ufcstats.com/fight-details/2f93de8b39ec4625,Edson Barboza,King Green,Edson Barboza,00,0,5450,0,00,0,00,0,Lightweight,U-DEC,3,5:00,155a02a8b4311057,"November 22, 2014"
033d968f325842e7,http://ufcstats.com/fight-details/033d968f325842e7,Chico Camus,Brad Pickett,Chico Camus,00,0,7153,0,12,0,00,0,Flyweight,S-DEC,3,5:00,155a02a8b4311057,"November 22, 2014"
2ff14dfede1d02dd,http://ufcstats.com/fight-details/2ff14dfede1d02dd,Aleksei Oleinik,Jared Rosholt,Aleksei Oleinik,10,0,1319,0,00,0,00,0,Heavyweight,KO/TKOPunch,1,3:21,155a02a8b4311057,"November 22, 2014"
079308cc2efa2e5d,http://ufcstats.com/fight-details/079308cc2efa2e5d,Joseph Benavidez,Dustin Ortiz,Joseph Benavidez,00,0,9437,0,22,0,00,0,Flyweight,U-DEC,3,5:00,155a02a8b4311057,"November 22, 2014"
a2bd4c46f89f19ae,http://ufcstats.com/fight-details/a2bd4c46f89f19ae,Matt Wiman,Isaac Vallie-Flagg,Matt Wiman,00,0,6880,0,00,0,00,0,Lightweight,U-DEC,3,5:00,155a02a8b4311057,"November 22, 2014"
171af1114dbfc29d,http://ufcstats.com/fight-details/171af1114dbfc29d,Ruslan Magomedov,Josh Copeland,Ruslan Magomedov,10,0,6320,0,10,0,00,0,Heavyweight,U-DEC,3,5:00,155a02a8b4311057,"November 22, 2014"
55e9ea18b8a72b2e,http://ufcstats.com/fight-details/55e9ea18b8a72b2e,Roger Narvaez,Luke Barnatt,Roger Narvaez,10,0,4834,0,00,0,20,0,Middleweight,S-DEC,3,5:00,155a02a8b4311057,"November 22, 2014"
e947baa4cad609d0,http://ufcstats.com/fight-details/e947baa4cad609d0,James Vick,Nick Hein,James Vick,02,0,4025,0,00,0,00,0,Lightweight,U-DEC,3,5:00,155a02a8b4311057,"November 22, 2014"
56a0f335ef05c825,http://ufcstats.com/fight-details/56a0f335ef05c825,Akbarh Arreola,Yves Edwards,Akbarh Arreola,10,0,125,0,10,0,10,0,Lightweight,SUBArmbar,1,1:52,155a02a8b4311057,"November 22, 2014"
e7859b4e70d4a9c1,http://ufcstats.com/fight-details/e7859b4e70d4a9c1,Paige VanZant,Kailin Curran,Paige VanZant,00,0,6128,0,35,0,30,0,Women's Strawweight,KO/TKOPunches,3,2:54,155a02a8b4311057,"November 22, 2014"
1a637fbda4bdf575,http://ufcstats.com/fight-details/1a637fbda4bdf575,Dooho Choi,Juan Manuel Puig,Dooho Choi,10,0,100,0,00,0,00,0,Featherweight,KO/TKOPunch,1,0:18,155a02a8b4311057,"November 22, 2014"
03a200326e56d597,http://ufcstats.com/fight-details/03a200326e56d597,Fabricio Werdum,Mark Hunt,Fabricio Werdum,11,0,2110,0,01,0,00,0,Heavyweight,KO/TKOFlying Knee,2,2:27,59851163aaf1aed8,"November 15, 2014"
12eec1df1fd078a2,http://ufcstats.com/fight-details/12eec1df1fd078a2,Kelvin Gastelum,Jake Ellenberger,Kelvin Gastelum,00,0,1610,0,11,0,10,0,Welterweight,SUBRear Naked Choke,1,4:46,59851163aaf1aed8,"November 15, 2014"
7228398a1ab12183,http://ufcstats.com/fight-details/7228398a1ab12183,Ricardo Lamas,Dennis Bermudez,Ricardo Lamas,10,0,148,0,00,0,10,0,Featherweight,SUBGuillotine Choke,1,3:18,59851163aaf1aed8,"November 15, 2014"
